game_play,game_key,play_id,view,start_time,end_time,snap_time
58546_003306,58546,3306,Sideline,2021-09-26T22:34:57.673Z,2021-09-26T22:35:11.746Z,2021-09-26T22:35:02.673Z
58548_003091,58548,3091,Endzone,2021-09-26T22:52:30.802Z,2021-09-26T22:52:46.142Z,2021-09-26T22:52:35.802Z
58548_003091,58548,3091,Sideline,2021-09-26T22:52:30.802Z,2021-09-26T22:52:46.142Z,2021-09-26T22:52:35.802Z
58550_001554,58550,1554,Endzone,2021-09-28T01:17:37.331Z,2021-09-28T01:17:47.900Z,2021-09-28T01:17:42.331Z
58550_001554,58550,1554,Sideline,2021-09-28T01:17:37.331Z,2021-09-28T01:17:47.900Z,2021-09-28T01:17:42.331Z
58550_002742,58550,2742,Endzone,2021-09-28T02:27:30.160Z,2021-09-28T02:27:41.964Z,2021-09-28T02:27:35.160Z
58550_002742,58550,2742,Sideline,2021-09-28T02:27:30.160Z,2021-09-28T02:27:41.964Z,2021-09-28T02:27:35.160Z
58551_003569,58551,3569,Endzone,2021-10-01T03:18:49.595Z,2021-10-01T03:19:02.472Z,2021-10-01T03:18:54.595Z
58551_003569,58551,3569,Sideline,2021-10-01T03:18:49.595Z,2021-10-01T03:19:02.472Z,2021-10-01T03:18:54.595Z
58552_000100,58552,100,Endzone,2021-10-03T17:04:22.650Z,2021-10-03T17:04:34.058Z,2021-10-03T17:04:27.650Z
58552_000100,58552,100,Sideline,2021-10-03T17:04:22.650Z,2021-10-03T17:04:34.058Z,2021-10-03T17:04:27.650Z
58552_000452,58552,452,Endzone,2021-10-03T17:16:43.457Z,2021-10-03T17:16:56.810Z,2021-10-03T17:16:48.457Z
58552_000452,58552,452,Sideline,2021-10-03T17:16:43.457Z,2021-10-03T17:16:56.810Z,2021-10-03T17:16:48.457Z
58552_002943,58552,2943,Endzone,2021-10-03T19:12:01.375Z,2021-10-03T19:12:13.014Z,2021-10-03T19:12:06.375Z
58552_002943,58552,2943,Sideline,2021-10-03T19:12:01.375Z,2021-10-03T19:12:13.014Z,2021-10-03T19:12:06.375Z
58552_004264,58552,4264,Endzone,2021-10-03T20:12:01.275Z,2021-10-03T20:12:13.002Z,2021-10-03T20:12:06.275Z
58552_004264,58552,4264,Sideline,2021-10-03T20:12:01.275Z,2021-10-03T20:12:13.002Z,2021-10-03T20:12:06.275Z
58553_001995,58553,1995,Endzone,2021-10-03T18:27:29.044Z,2021-10-03T18:27:39.980Z,2021-10-03T18:27:34.044Z
58553_001995,58553,1995,Sideline,2021-10-03T18:27:29.044Z,2021-10-03T18:27:39.980Z,2021-10-03T18:27:34.044Z
58553_003801,58553,3801,Endzone,2021-10-03T19:57:50.165Z,2021-10-03T19:58:05.106Z,2021-10-03T19:57:55.165Z
58553_003801,58553,3801,Sideline,2021-10-03T19:57:50.165Z,2021-10-03T19:58:05.106Z,2021-10-03T19:57:55.165Z
58555_002451,58555,2451,Endzone,2021-10-03T18:56:40.563Z,2021-10-03T18:56:51.862Z,2021-10-03T18:56:45.563Z
58555_002451,58555,2451,Sideline,2021-10-03T18:56:40.563Z,2021-10-03T18:56:51.862Z,2021-10-03T18:56:45.563Z
58555_002563,58555,2563,Endzone,2021-10-03T19:05:35.264Z,2021-10-03T19:05:46.701Z,2021-10-03T19:05:40.264Z
58555_002563,58555,2563,Sideline,2021-10-03T19:05:35.264Z,2021-10-03T19:05:46.701Z,2021-10-03T19:05:40.264Z
58555_003204,58555,3204,Endzone,2021-10-03T19:37:05.955Z,2021-10-03T19:37:18.126Z,2021-10-03T19:37:10.955Z
58555_003204,58555,3204,Sideline,2021-10-03T19:37:05.955Z,2021-10-03T19:37:18.126Z,2021-10-03T19:37:10.955Z
58557_000463,58557,463,Endzone,2021-10-03T17:17:10.726Z,2021-10-03T17:17:23.297Z,2021-10-03T17:17:15.726Z
58557_000463,58557,463,Sideline,2021-10-03T17:17:10.726Z,2021-10-03T17:17:23.297Z,2021-10-03T17:17:15.726Z
58558_000573,58558,573,Endzone,2021-10-03T17:22:23.324Z,2021-10-03T17:22:34.928Z,2021-10-03T17:22:28.324Z
58558_000573,58558,573,Sideline,2021-10-03T17:22:23.324Z,2021-10-03T17:22:34.928Z,2021-10-03T17:22:28.324Z
58560_001856,58560,1856,Endzone,2021-10-03T18:11:47.698Z,2021-10-03T18:12:00.508Z,2021-10-03T18:11:52.698Z
58560_001856,58560,1856,Sideline,2021-10-03T18:11:47.698Z,2021-10-03T18:12:00.508Z,2021-10-03T18:11:52.698Z
58561_003088,58561,3088,Endzone,2021-10-03T22:15:02.065Z,2021-10-03T22:15:14.603Z,2021-10-03T22:15:07.065Z
58561_003088,58561,3088,Sideline,2021-10-03T22:15:02.065Z,2021-10-03T22:15:14.603Z,2021-10-03T22:15:07.065Z
58564_000126,58564,126,Endzone,2021-10-03T20:28:03.422Z,2021-10-03T20:28:15.359Z,2021-10-03T20:28:08.422Z
58564_000126,58564,126,Sideline,2021-10-03T20:28:03.422Z,2021-10-03T20:28:15.359Z,2021-10-03T20:28:08.422Z
58564_000452,58564,452,Endzone,2021-10-03T20:38:40.126Z,2021-10-03T20:38:51.429Z,2021-10-03T20:38:45.126Z
58564_000452,58564,452,Sideline,2021-10-03T20:38:40.126Z,2021-10-03T20:38:51.429Z,2021-10-03T20:38:45.126Z
58565_001768,58565,1768,Endzone,2021-10-04T01:27:40.056Z,2021-10-04T01:27:51.407Z,2021-10-04T01:27:45.056Z
58565_001768,58565,1768,Sideline,2021-10-04T01:27:40.056Z,2021-10-04T01:27:51.407Z,2021-10-04T01:27:45.056Z
58565_003743,58565,3743,Endzone,2021-10-04T03:10:52.957Z,2021-10-04T03:11:06.463Z,2021-10-04T03:10:57.957Z
58565_003743,58565,3743,Sideline,2021-10-04T03:10:52.957Z,2021-10-04T03:11:06.463Z,2021-10-04T03:10:57.957Z
58567_004074,58567,4074,Endzone,2021-10-08T03:27:09.352Z,2021-10-08T03:27:24.783Z,2021-10-08T03:27:14.352Z
58567_004074,58567,4074,Sideline,2021-10-08T03:27:09.352Z,2021-10-08T03:27:24.783Z,2021-10-08T03:27:14.352Z
58568_002209,58568,2209,Endzone,2021-10-10T15:14:53.863Z,2021-10-10T15:15:03.999Z,2021-10-10T15:14:58.863Z
58568_002209,58568,2209,Sideline,2021-10-10T15:14:53.863Z,2021-10-10T15:15:03.999Z,2021-10-10T15:14:58.863Z
58571_002679,58571,2679,Endzone,2021-10-10T19:06:35.986Z,2021-10-10T19:06:50.593Z,2021-10-10T19:06:40.986Z
58571_002679,58571,2679,Sideline,2021-10-10T19:06:35.986Z,2021-10-10T19:06:50.593Z,2021-10-10T19:06:40.986Z
58573_000445,58573,445,Endzone,2021-10-10T17:16:41.465Z,2021-10-10T17:16:53.936Z,2021-10-10T17:16:46.465Z
58573_000445,58573,445,Sideline,2021-10-10T17:16:41.465Z,2021-10-10T17:16:53.936Z,2021-10-10T17:16:46.465Z
58573_002569,58573,2569,Endzone,2021-10-10T19:00:59.990Z,2021-10-10T19:01:11.761Z,2021-10-10T19:01:04.990Z
58573_002569,58573,2569,Sideline,2021-10-10T19:00:59.990Z,2021-10-10T19:01:11.761Z,2021-10-10T19:01:04.990Z
58574_002922,58574,2922,Endzone,2021-10-10T19:25:10.880Z,2021-10-10T19:25:24.852Z,2021-10-10T19:25:15.880Z
58574_002922,58574,2922,Sideline,2021-10-10T19:25:10.880Z,2021-10-10T19:25:24.852Z,2021-10-10T19:25:15.880Z
58575_003081,58575,3081,Endzone,2021-10-10T19:21:47.820Z,2021-10-10T19:22:00.044Z,2021-10-10T19:21:52.820Z
58575_003081,58575,3081,Sideline,2021-10-10T19:21:47.820Z,2021-10-10T19:22:00.044Z,2021-10-10T19:21:52.820Z
58577_002486,58577,2486,Endzone,2021-10-10T22:00:13.426Z,2021-10-10T22:00:26.656Z,2021-10-10T22:00:18.426Z
58577_002486,58577,2486,Sideline,2021-10-10T22:00:13.426Z,2021-10-10T22:00:26.656Z,2021-10-10T22:00:18.426Z
58579_003527,58579,3527,Endzone,2021-10-10T23:14:11.711Z,2021-10-10T23:14:24.767Z,2021-10-10T23:14:16.711Z
58579_003527,58579,3527,Sideline,2021-10-10T23:14:11.711Z,2021-10-10T23:14:24.767Z,2021-10-10T23:14:16.711Z
58580_001136,58580,1136,Endzone,2021-10-10T21:08:26.732Z,2021-10-10T21:08:39.203Z,2021-10-10T21:08:31.732Z
58580_001136,58580,1136,Sideline,2021-10-10T21:08:26.732Z,2021-10-10T21:08:39.203Z,2021-10-10T21:08:31.732Z
58580_003294,58580,3294,Endzone,2021-10-10T22:49:20.085Z,2021-10-10T22:49:33.891Z,2021-10-10T22:49:25.085Z
58580_003294,58580,3294,Sideline,2021-10-10T22:49:20.085Z,2021-10-10T22:49:33.891Z,2021-10-10T22:49:25.085Z
58581_000040,58581,40,Endzone,2021-10-11T00:22:39.997Z,2021-10-11T00:22:52.068Z,2021-10-11T00:22:44.997Z
58581_000040,58581,40,Sideline,2021-10-11T00:22:39.997Z,2021-10-11T00:22:52.068Z,2021-10-11T00:22:44.997Z
58582_003121,58582,3121,Endzone,2021-10-12T02:42:15.078Z,2021-10-12T02:42:29.118Z,2021-10-12T02:42:20.078Z
58582_003121,58582,3121,Sideline,2021-10-12T02:42:15.078Z,2021-10-12T02:42:29.118Z,2021-10-12T02:42:20.078Z
